epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
1,1,1,2.3308,2.3029,0.0974,2.3029,0.0982
1,2,2,2.3143,2.3029,0.0974,2.3029,0.0982
1,3,3,2.3064,2.3029,0.0974,2.3029,0.0982
1,4,4,2.3041,2.3029,0.0974,2.3029,0.0982
1,5,5,2.3076,2.3029,0.0974,2.3029,0.0982
1,6,6,2.2996,2.3029,0.0974,2.3029,0.0982
1,7,7,2.2934,2.3028,0.0974,2.3028,0.0982
1,8,8,2.2919,2.3028,0.0974,2.3028,0.0982
1,9,9,2.2897,2.3028,0.0974,2.3028,0.0982
1,10,10,2.2843,2.3027,0.0974,2.3027,0.0982
1,11,11,2.2883,2.3026,0.0974,2.3026,0.0982
1,12,12,2.2798,2.3025,0.0974,2.3025,0.0982
1,13,13,2.273,2.3024,0.0974,2.3024,0.0982
1,14,14,2.2739,2.3022,0.0974,2.3022,0.0982
1,15,15,2.2691,2.302,0.0974,2.302,0.0982
1,16,16,2.268,2.3018,0.0974,2.3017,0.0982
1,17,17,2.2627,2.3015,0.0974,2.3014,0.0982
1,18,18,2.2611,2.3011,0.0974,2.3011,0.0982
1,19,19,2.2602,2.3007,0.0974,2.3006,0.0984
1,20,20,2.2542,2.3002,0.0984,2.3001,0.0995
1,21,21,2.253,2.2996,0.1044,2.2994,0.1048
1,22,22,2.2501,2.2989,0.1196,2.2987,0.122
1,23,23,2.2501,2.298,0.1443,2.2978,0.1475
1,24,24,2.2456,2.297,0.1736,2.2968,0.1773
1,25,25,2.2389,2.2959,0.1967,2.2956,0.1985
1,26,26,2.2374,2.2946,0.2157,2.2943,0.219
1,27,27,2.2322,2.2931,0.2316,2.2927,0.2332
1,28,28,2.2304,2.2914,0.2456,2.291,0.2463
1,29,29,2.2279,2.2894,0.2576,2.2889,0.2578
1,30,30,2.2279,2.2871,0.269,2.2867,0.2702
2,1,31,2.2231,2.2847,0.2778,2.2841,0.2796
2,2,32,2.2229,2.2818,0.2872,2.2813,0.2901
2,3,33,2.2162,2.2786,0.2968,2.278,0.2992
2,4,34,2.2152,2.2751,0.3081,2.2745,0.3112
2,5,35,2.2155,2.2712,0.335,2.2704,0.341
2,6,36,2.2091,2.2669,0.3695,2.2661,0.3744
2,7,37,2.2044,2.2623,0.4083,2.2614,0.4131
2,8,38,2.1976,2.2573,0.449,2.2564,0.4545
2,9,39,2.2019,2.252,0.484,2.251,0.4895
2,10,40,2.1966,2.2465,0.5117,2.2454,0.5196
2,11,41,2.1856,2.2408,0.5344,2.2396,0.5411
2,12,42,2.1849,2.2345,0.5561,2.2332,0.5617
2,13,43,2.1877,2.2281,0.5771,2.2267,0.5809
2,14,44,2.1811,2.2215,0.5956,2.2199,0.5996
2,15,45,2.1777,2.2149,0.6096,2.2132,0.6125
2,16,46,2.1763,2.2082,0.6247,2.2065,0.6287
2,17,47,2.1708,2.2012,0.6365,2.1993,0.6404
2,18,48,2.1668,2.1942,0.6471,2.1923,0.6513
2,19,49,2.1673,2.1872,0.6556,2.1851,0.6606
2,20,50,2.1564,2.1804,0.6642,2.1782,0.668
2,21,51,2.1634,2.1732,0.6692,2.171,0.6723
2,22,52,2.1521,2.1663,0.6768,2.164,0.6791
2,23,53,2.1597,2.1595,0.6821,2.1571,0.6837
2,24,54,2.1503,2.1531,0.6842,2.1506,0.6869
2,25,55,2.1479,2.1463,0.6881,2.1436,0.6933
2,26,56,2.1477,2.1394,0.6904,2.1367,0.6965
2,27,57,2.1447,2.1326,0.692,2.1297,0.6988
2,28,58,2.1337,2.1261,0.6959,2.1232,0.7028
2,29,59,2.1355,2.1196,0.6977,2.1165,0.7048
2,30,60,2.131,2.1131,0.7014,2.11,0.7098
3,1,61,2.1172,2.1071,0.7022,2.1039,0.711
3,2,62,2.1175,2.1012,0.7036,2.0979,0.7124
3,3,63,2.1092,2.0955,0.7041,2.0921,0.7128
3,4,64,2.1093,2.0893,0.7053,2.0859,0.7131
3,5,65,2.1076,2.0833,0.7067,2.0797,0.7143
3,6,66,2.1027,2.0778,0.7067,2.0742,0.7144
3,7,67,2.097,2.0721,0.7074,2.0684,0.7147
3,8,68,2.0999,2.0661,0.708,2.0623,0.7164
3,9,69,2.0888,2.0607,0.7084,2.0568,0.718
3,10,70,2.0843,2.0552,0.7088,2.0513,0.7196
3,11,71,2.0856,2.0499,0.7085,2.046,0.7194
3,12,72,2.0763,2.0447,0.7088,2.0407,0.7201
3,13,73,2.0742,2.0395,0.7097,2.0354,0.7201
3,14,74,2.0703,2.0342,0.7096,2.0301,0.7209
3,15,75,2.0677,2.0287,0.7092,2.0245,0.72
3,16,76,2.0645,2.0232,0.7099,2.019,0.7208
3,17,77,2.0587,2.0179,0.7104,2.0136,0.7216
3,18,78,2.0567,2.0124,0.7109,2.0081,0.7225
3,19,79,2.0409,2.0073,0.711,2.003,0.7231
3,20,80,2.0459,2.0014,0.7106,1.997,0.7226
3,21,81,2.0435,1.9957,0.7108,1.9912,0.7231
3,22,82,2.0421,1.9908,0.7114,1.9863,0.7228
3,23,83,2.0275,1.986,0.7109,1.9814,0.7229
3,24,84,2.034,1.9812,0.7112,1.9765,0.7221
3,25,85,2.0192,1.9763,0.7111,1.9716,0.7225
3,26,86,2.0189,1.9712,0.7111,1.9664,0.7217
3,27,87,2.0224,1.9657,0.7111,1.9609,0.7224
3,28,88,2.0186,1.9605,0.7117,1.9556,0.7229
3,29,89,1.9983,1.9557,0.713,1.9507,0.7241
3,30,90,2.0025,1.9507,0.7119,1.9456,0.7236
4,1,91,2.0079,1.9457,0.7132,1.9406,0.7246
4,2,92,1.996,1.9396,0.7134,1.9345,0.7246
4,3,93,1.9823,1.9352,0.7128,1.93,0.7235
4,4,94,1.9881,1.9305,0.712,1.9254,0.7227
4,5,95,1.9784,1.9254,0.7112,1.9202,0.7221
4,6,96,1.9754,1.9202,0.7119,1.9149,0.7218
4,7,97,1.9669,1.9158,0.7115,1.9105,0.7209
4,8,98,1.9558,1.9109,0.712,1.9056,0.7218
4,9,99,1.9589,1.9048,0.7122,1.8994,0.7227
4,10,100,1.9558,1.8993,0.7124,1.8939,0.7229
4,11,101,1.9474,1.894,0.7123,1.8886,0.7224
4,12,102,1.9456,1.8895,0.7125,1.884,0.7227
4,13,103,1.9514,1.8844,0.7129,1.8789,0.7224
4,14,104,1.9379,1.8793,0.7124,1.8737,0.722
4,15,105,1.9331,1.8739,0.7126,1.8683,0.7218
4,16,106,1.9277,1.8684,0.7119,1.8627,0.7216
4,17,107,1.9255,1.8634,0.7117,1.8577,0.7205
4,18,108,1.9162,1.8591,0.7115,1.8534,0.7197
4,19,109,1.9094,1.8544,0.7112,1.8486,0.7195
4,20,110,1.9163,1.8503,0.7111,1.8444,0.7193
4,21,111,1.9117,1.846,0.712,1.8401,0.72
4,22,112,1.9052,1.8407,0.712,1.8348,0.7199
4,23,113,1.9069,1.835,0.7121,1.829,0.7211
4,24,114,1.8949,1.8295,0.7125,1.8236,0.7219
4,25,115,1.8907,1.8245,0.7135,1.8185,0.7225
4,26,116,1.877,1.8189,0.7132,1.8128,0.7231
4,27,117,1.8872,1.8139,0.7129,1.8078,0.7231
4,28,118,1.8857,1.8084,0.7133,1.8022,0.7233
4,29,119,1.8739,1.8047,0.7133,1.7985,0.7241
4,30,120,1.8606,1.801,0.7133,1.7948,0.7233
5,1,121,1.8648,1.7952,0.7122,1.7891,0.722
5,2,122,1.8654,1.7896,0.7135,1.7835,0.7242
5,3,123,1.855,1.7845,0.7127,1.7784,0.7236
5,4,124,1.8674,1.7786,0.7129,1.7724,0.7244
5,5,125,1.8526,1.7741,0.7138,1.7678,0.7252
5,6,126,1.8272,1.7691,0.7143,1.7628,0.7256
5,7,127,1.8218,1.7657,0.7139,1.7593,0.7257
5,8,128,1.8342,1.7612,0.714,1.7548,0.7255
5,9,129,1.8216,1.7559,0.7144,1.7495,0.7265
5,10,130,1.8165,1.7514,0.7147,1.7449,0.7271
5,11,131,1.8171,1.7472,0.7155,1.7407,0.7281
5,12,132,1.8119,1.7415,0.7154,1.735,0.7276
5,13,133,1.8132,1.7374,0.7157,1.7308,0.7283
5,14,134,1.8093,1.7337,0.7173,1.727,0.7297
5,15,135,1.8038,1.7289,0.7167,1.7221,0.7285
5,16,136,1.7956,1.725,0.7181,1.7183,0.7306
5,17,137,1.7902,1.7203,0.7187,1.7136,0.7308
5,18,138,1.7895,1.7165,0.7189,1.7098,0.7315
5,19,139,1.784,1.7122,0.7194,1.7054,0.7324
5,20,140,1.7856,1.7074,0.7176,1.7005,0.7311
5,21,141,1.7689,1.7037,0.7186,1.6968,0.7319
5,22,142,1.7762,1.6994,0.7195,1.6924,0.7325
5,23,143,1.7702,1.6941,0.7199,1.6872,0.7337
5,24,144,1.7702,1.6899,0.7206,1.6829,0.7339
5,25,145,1.7744,1.684,0.7206,1.6769,0.7346
5,26,146,1.7631,1.679,0.7214,1.6719,0.7347
5,27,147,1.7589,1.6739,0.7211,1.6667,0.7345
5,28,148,1.7382,1.6706,0.7226,1.6633,0.7359
5,29,149,1.7456,1.6673,0.7232,1.66,0.7358
5,30,150,1.7365,1.664,0.7234,1.6567,0.7366
